,InA,OutA,InB,OutB,InC,OutC,f1,f2,f3,NetP,NetS,f1/f2,f1/f3,log2(InTT)
83,5.0,8.0,7.0,8.0,4.0,9.0,0.5271512533279751,0.4370761541166424,0.0357725925553825,E:6N,15N,1.2060855948395994,14.736176935229079,4.0
84,6.0,8.0,5.0,7.0,5.0,4.0,0.4726963451433631,0.4586979063508523,0.0686057485057846,E:6N,15N,1.0305177734598239,6.890039908295833,4.0
85,7.0,5.0,10.0,8.0,7.0,9.0,0.5982391207664649,0.3709530306570883,0.0308078485764467,E:6N,15N,1.6127085407734048,19.418399804257422,4.584962500721156
86,3.0,8.0,9.0,5.0,4.0,8.0,0.5322466527320944,0.4055284605538182,0.0622248867140874,E:6N,15N,1.3124766927707636,8.553597777970666,4.0
87,7.0,3.0,6.0,6.0,8.0,8.0,0.4580684998624096,0.4564241273079943,0.085507372829596,E:6N,15N,1.0036027292512204,5.357064364207222,4.392317422778761
88,9.0,6.0,4.0,7.0,8.0,8.0,0.4793622987276688,0.4818648723971812,0.03877282887515,E:6N,15N,0.9948064824541731,12.363356315094618,4.392317422778761
89,4.0,4.0,13.0,5.0,5.0,9.0,0.4935441444753998,0.4627073581196702,0.0437484974049299,E:6N,15N,1.0666442532512186,11.281396476482954,4.459431618637297
90,7.0,6.0,4.0,8.0,6.0,6.0,0.5525739416367956,0.4114472285320893,0.035978829831115,E:6N,15N,1.3430007624749372,15.358307766833535,4.087462841250339
91,3.0,6.0,5.0,8.0,8.0,7.0,0.5264923981937942,0.4499109325158457,0.0235966692903599,E:6N,15N,1.1702147250561674,22.312148876404585,4.0
92,6.0,9.0,9.0,8.0,6.0,5.0,0.5237013947663577,0.4031748653056169,0.0731237399280253,E:6N,15N,1.298943559810899,7.161851886703686,4.392317422778761
93,5.0,7.0,7.0,7.0,10.0,4.0,0.4781659695123663,0.4788186743774739,0.0430153561101597,E:6N,15N,0.9986368433395874,11.116169032468601,4.459431618637297
94,5.0,6.0,9.0,3.0,8.0,6.0,0.48466134160711,0.4693907760810483,0.0459478823118416,E:6N,15N,1.0325327345661879,10.548067010309287,4.459431618637297
95,8.0,8.0,5.0,5.0,6.0,8.0,0.4708177092041049,0.4695598175260932,0.0596224732698018,E:6N,15N,1.0026788741946424,7.896648417679269,4.247927513443585
96,6.0,6.0,6.0,7.0,6.0,8.0,0.524077016426668,0.4181356419912174,0.0577873415821145,E:6N,15N,1.2533660463167975,9.06906256765535,4.169925001442312
97,7.0,5.0,6.0,7.0,9.0,7.0,0.4397622640347365,0.467576140177994,0.0926615957872694,E:6N,15N,0.940514765931663,4.7458956463941515,4.459431618637297
98,10.0,6.0,6.0,7.0,5.0,10.0,0.4787387237283698,0.4530621474305572,0.068199128841073,E:6N,15N,1.056673408810318,7.0197190472035595,4.392317422778761
99,5.0,6.0,6.0,8.0,5.0,6.0,0.4916809887739057,0.4767616191904048,0.0315573920356894,E:6N,15N,1.0312931431201104,15.580533024333755,4.0
0,4.0,4.0,4.0,3.0,3.0,3.0,0.547905427905428,0.4300765900765901,0.022017982017982,E:2N,20N,1.2739717542120912,24.884452510586836,3.4594316186372973
1,5.0,3.0,4.0,4.0,4.0,5.0,0.4623769502228826,0.4771429234769688,0.0604801263001485,E:2N,20N,0.9690533537697978,7.645105566218821,3.700439718141092
2,3.0,3.0,4.0,3.0,2.0,3.0,0.5693318365140743,0.4003575734896678,0.0303105899962579,E:2N,20N,1.422058365354658,18.78326474622774,3.169925001442312
3,3.0,5.0,3.0,4.0,3.0,4.0,0.560617335397071,0.4163888558161686,0.0229938087867603,E:2N,20N,1.3463792980198728,24.38122977346281,3.169925001442312
4,6.0,4.0,4.0,4.0,3.0,3.0,0.5428356033572901,0.4350203548273609,0.022144041815349,E:2N,20N,1.2478395489625216,24.513844757149396,3.700439718141092
5,3.0,3.0,7.0,5.0,3.0,3.0,0.5216681949720737,0.4384608972145145,0.0398709078134117,E:2N,20N,1.18977130751263,13.08393070489847,3.700439718141092
6,3.0,4.0,3.0,4.0,3.0,4.0,0.5828354155350353,0.3847170836194439,0.0324475008455207,E:2N,20N,1.5149714955511746,17.962413139608387,3.169925001442312
7,3.0,3.0,3.0,3.0,3.0,5.0,0.5578764241693767,0.4115593659745753,0.030564209856048,E:2N,20N,1.35551871805498,18.252604166666686,3.169925001442312
8,3.0,3.0,6.0,5.0,5.0,4.0,0.5249785723031714,0.4337271948083752,0.0412942328884535,E:2N,20N,1.2103888771261204,12.713120830244637,3.807354922057604
9,3.0,3.0,4.0,3.0,4.0,4.0,0.4792309790802188,0.4846296322885408,0.0361393886312403,E:2N,20N,0.9888602494593073,13.260627731426338,3.4594316186372973
10,2.0,3.0,4.0,3.0,3.0,3.0,0.6344946098308772,0.347023044209277,0.0184823459598457,E:2N,20N,1.8283933024581405,34.329765886287646,3.169925001442312
11,2.0,3.0,4.0,3.0,4.0,3.0,0.4949496409115211,0.450616302761441,0.0544340563270378,E:2N,20N,1.0983837865572086,9.092646668436428,3.321928094887362
12,6.0,3.0,2.0,4.0,3.0,3.0,0.55277357783912,0.4044748997794454,0.0427515223814345,E:2N,20N,1.3666449466716966,12.929915639195348,3.4594316186372973
13,3.0,3.0,7.0,3.0,3.0,3.0,0.5443742021761595,0.4225578992158531,0.0330678986079873,E:2N,20N,1.2882831043659642,16.46231617647062,3.700439718141092
14,3.0,3.0,3.0,3.0,2.0,4.0,0.5830514988470408,0.3828497309761722,0.034098770176787,E:2N,20N,1.5229251888473412,17.09890109890114,3.0
15,3.0,4.0,5.0,3.0,5.0,5.0,0.54821531772023,0.3996615020502518,0.0521231802295181,E:2N,20N,1.3716990876226545,10.517687434002116,3.700439718141092
16,3.0,4.0,4.0,3.0,5.0,4.0,0.538372040989842,0.4251875717844304,0.0364403872257275,E:2N,20N,1.2661989124714963,14.77404830126895,3.584962500721156
17,3.0,5.0,4.0,4.0,3.0,3.0,0.4950181260147232,0.4533727731690501,0.0516091008162266,E:2N,20N,1.0918567574196714,9.591682826976959,3.321928094887362
18,3.0,4.0,3.0,3.0,6.0,4.0,0.5357629281300627,0.4126965921635532,0.0515404797063841,E:2N,20N,1.2982005141388175,10.394993045897088,3.584962500721156
19,3.0,5.0,3.0,3.0,4.0,4.0,0.5690217234515189,0.3851801632865014,0.0457981132619796,E:2N,20N,1.4772871961951843,12.424566929133867,3.321928094887362
20,5.0,3.0,5.0,3.0,3.0,5.0,0.5500272805217075,0.4114032580737353,0.0385694614045571,E:2N,20N,1.3369541191701666,14.260693836308537,3.700439718141092
21,3.0,5.0,3.0,6.0,4.0,4.0,0.5264423632789917,0.4115620302925193,0.0619956064284888,E:2N,20N,1.2791324867962692,8.491607609101086,3.321928094887362
22,4.0,4.0,7.0,3.0,4.0,3.0,0.5505608511457731,0.423526863084922,0.0259122857693048,E:2N,20N,1.299943165672066,21.24709707385047,3.9068905956085187
23,3.0,4.0,3.0,3.0,4.0,3.0,0.5211706102117061,0.4234361528882077,0.0553932369000862,E:2N,20N,1.2308127368361517,9.408560311284049,3.321928094887362
24,4.0,3.0,5.0,3.0,3.0,4.0,0.5166121480341223,0.44766211275736,0.0357257392085177,E:2N,20N,1.1540224944480264,14.460502692998217,3.584962500721156
25,4.0,3.0,4.0,4.0,3.0,4.0,0.5134247905170652,0.4244967300224811,0.0620784794604537,E:2N,20N,1.2094905666054825,8.270576131687244,3.4594316186372973
26,5.0,3.0,5.0,3.0,3.0,5.0,0.529829851389188,0.4231028788857778,0.0470672697250341,E:2N,20N,1.252248277734415,11.256863941427701,3.700439718141092
27,3.0,3.0,3.0,3.0,3.0,4.0,0.5035342082408569,0.4489771301746598,0.0474886615844832,E:2N,20N,1.1215141582934827,10.603251206502426,3.169925001442312
28,3.0,3.0,4.0,3.0,4.0,3.0,0.5262482862323647,0.4318694440758923,0.0418822696917429,E:2N,20N,1.2185355862775216,12.564941921858518,3.4594316186372973
29,5.0,6.0,3.0,3.0,2.0,4.0,0.5704356068085779,0.3987599225938944,0.0308044705975277,E:2N,20N,1.430523917995444,18.517948717948745,3.321928094887362
30,4.0,3.0,3.0,4.0,4.0,5.0,0.5401442715331133,0.4180222016409908,0.0418335268258958,E:2N,20N,1.2921425450914312,12.911755534767703,3.4594316186372973
31,2.0,3.0,3.0,3.0,5.0,3.0,0.6463200909611619,0.3323502004736136,0.0213297085652244,E:2N,20N,1.9446959563741124,30.301402805611296,3.321928094887362
32,2.0,3.0,5.0,4.0,3.0,4.0,0.6302837078944352,0.3396784713322706,0.0300378207732941,E:2N,20N,1.8555303355622355,20.98300381547004,3.321928094887362
33,6.0,4.0,3.0,3.0,3.0,3.0,0.4821618244298656,0.4659615298790556,0.0518766456910786,E:2N,20N,1.034767450770056,9.29439091534757,3.584962500721156
34,4.0,3.0,3.0,5.0,4.0,3.0,0.4774880059047853,0.4683355886332882,0.0541764054619264,E:2N,20N,1.019542433873552,8.813578564940968,3.4594316186372973
35,2.0,5.0,5.0,4.0,3.0,3.0,0.5613583372670186,0.4072437025275716,0.0313979602054098,E:2N,20N,1.3784334387074113,17.87881548974948,3.321928094887362
36,4.0,4.0,3.0,3.0,2.0,5.0,0.592944192914983,0.3767586777664183,0.0302971293185985,E:2N,20N,1.5738036783391482,19.570969469737594,3.169925001442312
37,3.0,3.0,2.0,5.0,3.0,3.0,0.6054384188073535,0.3730472946014793,0.0215142865911671,E:2N,20N,1.6229535170711642,28.14122681883034,3.0
38,3.0,4.0,2.0,4.0,3.0,4.0,0.5981083224831261,0.3804756132237836,0.0214160642930902,E:2N,20N,1.5720017307162808,27.92802236198474,3.0
39,3.0,5.0,3.0,3.0,3.0,3.0,0.569512777980826,0.4021947950931054,0.0282924269260685,E:2N,20N,1.4160123028170655,20.129513083802642,3.169925001442312
40,5.0,4.0,3.0,3.0,3.0,3.0,0.4929194646201635,0.4545817916038555,0.0524987437759809,E:2N,20N,1.0843361386760457,9.38916684794433,3.4594316186372973
41,4.0,3.0,4.0,3.0,4.0,3.0,0.5510688836104513,0.4225932653346374,0.0263378510549112,E:2N,20N,1.3040171929244502,20.92307692307698,3.584962500721156
42,7.0,4.0,4.0,4.0,4.0,3.0,0.5050378956754347,0.4610491900728191,0.0339129142517461,E:2N,20N,1.0954100051572977,14.892199824715194,3.9068905956085187
43,3.0,4.0,2.0,3.0,3.0,3.0,0.5624824901576254,0.4065232456981082,0.0309942641442663,E:2N,20N,1.3836416394631845,18.147954329210307,3.0
44,2.0,4.0,4.0,3.0,2.0,3.0,0.6549830516711417,0.3214229306637184,0.0235940176651399,E:2N,20N,2.0377608104021774,27.7605561277034,3.0
45,2.0,4.0,3.0,4.0,4.0,5.0,0.6329690346083788,0.3371379046947529,0.0298930606968682,E:2N,20N,1.8774781055291707,21.174447174447177,3.169925001442312
46,4.0,3.0,5.0,3.0,4.0,3.0,0.5119536520973893,0.4576672044587855,0.0303791434438251,E:2N,20N,1.1186155510155031,16.852142426071254,3.700439718141092
47,2.0,4.0,4.0,4.0,3.0,3.0,0.5423375715706567,0.4246391226042311,0.0330233058251122,E:2N,20N,1.277172880926758,16.422873422873437,3.169925001442312
48,5.0,4.0,2.0,3.0,4.0,4.0,0.5211333203958859,0.4173103046768872,0.0615563749272268,E:2N,20N,1.248790922619048,8.465952080706186,3.4594316186372973
49,5.0,4.0,5.0,4.0,5.0,3.0,0.4578547560464591,0.4994466590022671,0.0426985849512737,E:2N,20N,0.9167240340762411,10.722949169602428,3.9068905956085187
50,3.0,4.0,2.0,4.0,4.0,3.0,0.6141283292978208,0.3632808716707021,0.0225907990314769,E:2N,20N,1.6905055487053025,27.18488745980719,3.169925001442312
51,4.0,5.0,5.0,5.0,3.0,4.0,0.5301504545394398,0.408251842638049,0.0615977028225112,E:2N,20N,1.2985868015039546,8.606659505907638,3.584962500721156
52,5.0,6.0,3.0,5.0,5.0,3.0,0.4988099461888711,0.4500916563183726,0.0510983974927561,E:2N,20N,1.1082408198121263,9.76175321857372,3.700439718141092
53,4.0,4.0,3.0,5.0,6.0,5.0,0.5039585541543187,0.4696078219299573,0.0264336239157238,E:2N,20N,1.07314770031553,19.06505728314246,3.700439718141092
54,2.0,4.0,2.0,5.0,3.0,4.0,0.7030681870928811,0.2804845971747304,0.0164472157323884,E:2N,20N,2.5066195939982348,42.746942615240094,2.807354922057604
55,3.0,4.0,2.0,3.0,5.0,4.0,0.52779284164859,0.4218094721619667,0.0503976861894432,E:2N,20N,1.2512588656281471,10.472560975609763,3.321928094887362
56,4.0,3.0,4.0,5.0,4.0,3.0,0.5232325947544257,0.4348815329672439,0.0418858722783303,E:2N,20N,1.2031612176869249,12.491863396745366,3.584962500721156
57,4.0,5.0,4.0,4.0,3.0,3.0,0.4760389865524277,0.4901836525177759,0.0337773609297963,E:2N,20N,0.9711441499676792,14.093433395872426,3.4594316186372973
58,3.0,5.0,6.0,3.0,2.0,4.0,0.5187272851950901,0.4347527943495851,0.0465199204553246,E:2N,20N,1.1931545741324923,11.150648584905683,3.4594316186372973
59,4.0,3.0,3.0,5.0,3.0,5.0,0.5103285014755002,0.4514219930602847,0.038249505464215,E:2N,20N,1.1304910024783594,13.342094107672766,3.321928094887362
60,4.0,3.0,5.0,3.0,3.0,3.0,0.4909870735660355,0.455943392497134,0.0530695339368304,E:2N,20N,1.076859719091382,9.251769087523288,3.584962500721156
61,4.0,3.0,3.0,6.0,4.0,3.0,0.4531695156695157,0.4667670292670293,0.080063455063455,E:2N,20N,0.970868735911219,5.660129397492929,3.4594316186372973
62,4.0,4.0,3.0,3.0,3.0,5.0,0.5320214720404179,0.4362010563784591,0.0317774715811229,E:2N,20N,1.219670297127439,16.742095754290915,3.321928094887362
63,3.0,3.0,4.0,4.0,3.0,3.0,0.4488825573693141,0.4892066747121326,0.0619107679185532,E:2N,20N,0.9175724301665616,7.250476330060099,3.321928094887362
64,4.0,3.0,3.0,5.0,6.0,3.0,0.5103250800067374,0.4298972545056426,0.05977766548762,E:2N,20N,1.187086157583356,8.537052690898845,3.700439718141092
65,5.0,4.0,3.0,4.0,4.0,5.0,0.511819473413742,0.4390133309150267,0.0491671956712312,E:2N,20N,1.1658403911037665,10.409775591761456,3.584962500721156
66,4.0,3.0,2.0,5.0,2.0,3.0,0.633565728478857,0.3399240104762256,0.0265102610449174,E:2N,20N,1.8638451799602098,23.898886827458284,3.0
67,3.0,3.0,4.0,3.0,3.0,3.0,0.5448507579309267,0.4117049538990467,0.0434442881700265,E:2N,20N,1.3234010248624029,12.54136690647484,3.321928094887362
68,3.0,3.0,5.0,4.0,3.0,3.0,0.542986840295291,0.4004654041909303,0.0565477555137787,E:2N,20N,1.3558895090883072,9.602270423677279,3.4594316186372973
69,4.0,3.0,3.0,3.0,3.0,4.0,0.5271651190250587,0.438082187786994,0.0347526931879473,E:2N,20N,1.2033475309463597,15.169043624161095,3.321928094887362
70,4.0,3.0,3.0,4.0,4.0,6.0,0.458131439710387,0.4977582846003898,0.044110275689223,E:2N,20N,0.9203893815211615,10.386047979797992,3.4594316186372973
71,3.0,4.0,2.0,4.0,4.0,4.0,0.585827295087416,0.3841388021006448,0.0300339028119391,E:2N,20N,1.5250406672896548,19.505533421868087,3.169925001442312
72,5.0,4.0,3.0,3.0,4.0,5.0,0.4949246760317198,0.4545154981840584,0.0505598257842217,E:2N,20N,1.0889060505287709,9.788892037404368,3.584962500721156
73,2.0,4.0,4.0,5.0,6.0,4.0,0.5426730567810328,0.4161138794553591,0.041213063763608,E:2N,20N,1.30414553220701,13.16750096264924,3.584962500721156
74,2.0,4.0,4.0,3.0,4.0,3.0,0.5788773850404069,0.3861377191397072,0.0349848958198858,E:2N,20N,1.4991474708301293,16.546494464944686,3.321928094887362
75,8.0,4.0,3.0,4.0,5.0,3.0,0.5636772774392557,0.4076003135192536,0.0287224090414907,E:2N,20N,1.3829166925128715,19.625000000000025,4.0
76,3.0,3.0,7.0,4.0,2.0,5.0,0.5703450556719215,0.3925035828464336,0.0371513614816448,E:2N,20N,1.4530951578474331,15.351928783382789,3.584962500721156
77,5.0,3.0,2.0,3.0,4.0,4.0,0.5952083196208781,0.3798953465411703,0.0248963338379516,E:2N,20N,1.566769177459176,23.90746860541978,3.4594316186372973
78,3.0,3.0,7.0,4.0,3.0,5.0,0.5456619526876153,0.4165399178020129,0.0377981295103718,E:2N,20N,1.3099871809812376,14.436215753424671,3.700439718141092
79,5.0,3.0,4.0,4.0,5.0,3.0,0.4312197382703401,0.5113851182418011,0.0573951434878587,E:2N,20N,0.8432387312186977,7.513174670633235,3.807354922057604
80,2.0,5.0,3.0,3.0,3.0,3.0,0.6000661992597719,0.372084975777089,0.027848824963139,E:2N,20N,1.6127127896162712,21.54727174500274,3.0
81,4.0,3.0,3.0,5.0,4.0,3.0,0.50770897443949,0.4485021666771337,0.0437888588833762,E:2N,20N,1.1320100819155638,11.594478307637159,3.4594316186372973
82,5.0,3.0,3.0,3.0,3.0,4.0,0.5173082313370083,0.4399934597776324,0.0426983088853592,E:2N,20N,1.1757180018049584,12.115426695842464,3.4594316186372973
83,2.0,4.0,3.0,3.0,5.0,5.0,0.5613721346122582,0.4019245805947155,0.0367032847930263,E:2N,20N,1.3967101334822893,15.294874499050833,3.321928094887362
84,2.0,3.0,4.0,4.0,3.0,5.0,0.5768739298218712,0.3922410488384574,0.0308850213396713,E:2N,20N,1.4707127964555642,18.678113363674,3.169925001442312
85,2.0,4.0,4.0,3.0,6.0,4.0,0.5927482306411324,0.372723251457119,0.0345285179017485,E:2N,20N,1.5903172885615557,17.166917859834236,3.584962500721156
86,7.0,4.0,3.0,3.0,3.0,3.0,0.5319606087735005,0.4394738654362647,0.0285655257902348,E:2N,20N,1.2104487902720322,18.622468659595008,3.700439718141092
87,2.0,4.0,4.0,4.0,3.0,3.0,0.6339109350050269,0.3458394937607191,0.0202495712342539,E:2N,20N,1.8329628236259794,31.304906542056152,3.169925001442312
88,4.0,4.0,2.0,5.0,2.0,3.0,0.6418687828322343,0.3324578070861741,0.0256734100815915,E:2N,20N,1.9306774247772736,25.001306051371444,3.0
89,4.0,4.0,3.0,4.0,4.0,3.0,0.5099233417787306,0.4505781848892353,0.039498473332034,E:2N,20N,1.131708899542227,12.90995065789475,3.4594316186372973
90,4.0,4.0,3.0,5.0,3.0,4.0,0.4923032416218768,0.4873852337956971,0.0203115245824261,E:2N,20N,1.010090596688535,24.237631184407814,3.321928094887362
91,4.0,4.0,4.0,3.0,2.0,4.0,0.5986886907495684,0.3767955276119284,0.024515781638503,E:2N,20N,1.5888954270342974,24.420542635658993,3.321928094887362
92,2.0,4.0,3.0,4.0,3.0,3.0,0.5450892819380652,0.3967653800932152,0.0581453379687196,E:2N,20N,1.3738327719268326,9.374599941809718,3.0
93,4.0,3.0,4.0,4.0,2.0,4.0,0.5758534865988577,0.3933303600972536,0.0308161533038887,E:2N,20N,1.4640453547915144,18.686741363211954,3.321928094887362
94,4.0,4.0,2.0,5.0,5.0,5.0,0.5380897256239973,0.4285322610126119,0.0333780133633908,E:2N,20N,1.2556574488756194,16.121083054456957,3.4594316186372973
95,5.0,3.0,4.0,3.0,4.0,4.0,0.6142926244505668,0.3597341689625439,0.0259732065868893,E:2N,20N,1.7076293481438176,23.651012145749,3.700439718141092
96,3.0,3.0,3.0,4.0,2.0,3.0,0.5419400602943785,0.4027309806703316,0.0553289590352899,E:2N,20N,1.345662703654778,9.794871794871803,3.0
97,2.0,6.0,4.0,3.0,3.0,3.0,0.645283841010907,0.3306826073339778,0.0240335516551151,E:2N,20N,1.9513691579164094,26.84929178470258,3.169925001442312
98,,,,,,,0.5959909443919699,0.3774419406587805,0.0265671149492496,E:2N,20N,1.5790268123138032,22.433408577878115,
99,,,,,,,0.5081807004823303,0.4348302386431701,0.0569890608744995,E:2N,20N,1.168687582694434,8.917162218227084,
0,5.0,8.0,5.0,9.0,4.0,4.0,0.4940688387345199,0.4486442172730321,0.0572869439924478,E:4N,20N,1.1012486502948586,8.62445793581961,3.807354922057604
1,8.0,5.0,6.0,6.0,4.0,4.0,0.4915369057670783,0.440144716947788,0.0683183772851336,E:4N,20N,1.116762025852935,7.194797729395705,4.169925001442312
2,7.0,5.0,5.0,6.0,6.0,3.0,0.5364920309294618,0.4176976487296828,0.0458103203408553,E:4N,20N,1.2844028032263548,11.711160868067514,4.169925001442312
3,5.0,6.0,2.0,5.0,4.0,4.0,0.6019035345135363,0.3791133674100262,0.0189830980764374,E:4N,20N,1.5876610698945723,31.70733944954136,3.4594316186372973
4,5.0,5.0,4.0,5.0,7.0,4.0,0.4805759712014399,0.4633196911582992,0.0561043376402608,E:4N,20N,1.0372448664981193,8.56575429662636,4.0
5,5.0,3.0,5.0,5.0,3.0,6.0,0.5430148300629019,0.4299698555231946,0.0270153144139034,E:4N,20N,1.262913720782012,20.100259495163968,3.700439718141092
6,7.0,6.0,3.0,5.0,4.0,4.0,0.5072655124692858,0.4652611065608495,0.0274733809698647,E:4N,20N,1.0902813609736852,18.463891030583408,3.807354922057604
7,10.0,3.0,2.0,7.0,4.0,4.0,0.5855445600304058,0.3878573741184419,0.0265980658511521,E:4N,20N,1.50969041483686,22.014554114845264,4.0
8,7.0,4.0,5.0,4.0,8.0,5.0,0.4698070577526373,0.4413371044033745,0.0888558378439882,E:4N,20N,1.064508406533709,5.287295344370257,4.321928094887363
9,4.0,5.0,4.0,7.0,5.0,7.0,0.4887421894305786,0.4471846648074275,0.0640731457619938,E:4N,20N,1.0929314618627344,7.627878787878795,3.700439718141092
10,5.0,3.0,9.0,5.0,3.0,6.0,0.4428132095928428,0.4788988823806179,0.0782879080265392,E:4N,20N,0.9246486594239011,5.656214615451614,4.087462841250339
11,7.0,4.0,5.0,5.0,8.0,6.0,0.514610193270603,0.4530187949009457,0.0323710118284511,E:4N,20N,1.1359577109446959,15.897253876331066,4.321928094887363
12,5.0,7.0,3.0,5.0,6.0,5.0,0.4870391476052904,0.4809165363513478,0.0320443160433618,E:4N,20N,1.0127311306456501,15.198924731182831,3.807354922057604
13,9.0,4.0,6.0,4.0,6.0,4.0,0.4917995607994114,0.4356438381927504,0.0725566010078381,E:4N,20N,1.128902827685158,6.778150491728293,4.392317422778761
14,6.0,8.0,4.0,8.0,4.0,4.0,0.5131129954118153,0.4515270715017365,0.0353599330864481,E:4N,20N,1.1363947541511739,14.511141583819027,3.807354922057604
15,4.0,4.0,4.0,5.0,7.0,5.0,0.5227728255709689,0.4569201962128804,0.0203069782161506,E:4N,20N,1.144122824738103,25.743506493506544,3.9068905956085187
16,4.0,10.0,8.0,5.0,6.0,5.0,0.5448723228995057,0.4138591433278418,0.0412685337726523,E:4N,20N,1.3165646613922477,13.203093812375277,4.169925001442312
17,6.0,4.0,5.0,5.0,4.0,6.0,0.4950144503329859,0.4381887930461006,0.0667967566209134,E:4N,20N,1.1296830457298046,7.410755781785994,3.9068905956085187
18,3.0,6.0,5.0,6.0,2.0,5.0,0.5644322050316902,0.4064238465583571,0.0291439484099526,E:4N,20N,1.3887772821682725,19.36704653371325,3.321928094887362
19,6.0,5.0,10.0,4.0,7.0,4.0,0.4312267905391915,0.4593510002528916,0.1094222092079168,E:4N,20N,0.9387740318444575,3.940943924096826,4.523561956057013
20,3.0,5.0,6.0,3.0,8.0,6.0,0.5659818980733842,0.3938107935554136,0.0402073083712021,E:4N,20N,1.4371924470722872,14.076592564916892,4.087462841250339
21,8.0,4.0,4.0,9.0,5.0,5.0,0.496199782844734,0.4663610407367193,0.0374391764185466,E:4N,20N,1.0639820643269813,13.253490870032248,4.087462841250339
22,5.0,8.0,5.0,4.0,9.0,5.0,0.5376639987597139,0.4453305168504486,0.0170054843898374,E:4N,20N,1.2073369742596662,31.61709401709403,4.247927513443585
23,8.0,5.0,7.0,7.0,6.0,3.0,0.5062030571353154,0.4395811836600836,0.0542157592046009,E:4N,20N,1.1515576097241431,9.336825022130421,4.392317422778761
24,3.0,5.0,6.0,5.0,4.0,5.0,0.4524121085230742,0.4768634488603083,0.0707244426166174,E:4N,20N,0.9487246498013798,6.396828193832603,3.700439718141092
25,4.0,6.0,3.0,3.0,6.0,6.0,0.5333928812404815,0.423385619823027,0.0432214989364915,E:4N,20N,1.2598275809731962,12.3409158489444,3.700439718141092
26,9.0,5.0,6.0,5.0,3.0,7.0,0.5536478849118,0.4081178283952731,0.0382342866929268,E:4N,20N,1.356588334032732,14.480403135498348,4.169925001442312
27,7.0,6.0,5.0,4.0,6.0,5.0,0.4914347484818023,0.4354645478456051,0.0731007036725925,E:4N,20N,1.128529867501502,6.722708863144021,4.169925001442312
28,5.0,5.0,3.0,7.0,4.0,5.0,0.5192704444926105,0.4348272844768763,0.0459022710305132,E:4N,20N,1.1941993132223165,11.312521860790488,3.584962500721156
29,5.0,6.0,4.0,5.0,7.0,7.0,0.5170625948934873,0.4386151020705842,0.0443223030359285,E:4N,20N,1.1788526944297484,11.665968586387457,4.0
30,5.0,7.0,10.0,4.0,3.0,4.0,0.503377714639786,0.4506944339494325,0.0459278514107814,E:4N,20N,1.1168935685064718,10.960184271141843,4.169925001442312
31,6.0,4.0,5.0,4.0,6.0,7.0,0.4896310243877275,0.4556674705632004,0.054701505049072,E:4N,20N,1.0745358315408131,8.950960745019463,4.087462841250339
32,6.0,7.0,6.0,3.0,6.0,5.0,0.5083405763187805,0.4474493548171425,0.044210068864077,E:4N,20N,1.1360851699663803,11.498298676748586,4.169925001442312
33,6.0,6.0,5.0,7.0,5.0,7.0,0.5409163422883032,0.4202667347329462,0.0388169229787505,E:4N,20N,1.2870786516853934,13.935064935064956,4.0
34,5.0,5.0,5.0,5.0,4.0,7.0,0.5546933880343673,0.4131937845294815,0.0321128274361511,E:4N,20N,1.3424533688618197,17.273265306122493,3.807354922057604
35,6.0,3.0,5.0,5.0,7.0,6.0,0.4672598939091184,0.4782499317165735,0.0544901743743081,E:4N,20N,0.9770203044922374,8.575122015565242,4.169925001442312
36,4.0,4.0,2.0,8.0,5.0,5.0,0.5968754421368521,0.3774117401761845,0.0257128176869633,E:4N,20N,1.5814967543357736,23.213147987257532,3.4594316186372973
37,5.0,5.0,3.0,6.0,7.0,5.0,0.5375117091032956,0.4247791721180123,0.0377091187786921,E:4N,20N,1.265390924002187,14.254157257236724,3.9068905956085187
38,4.0,4.0,7.0,6.0,10.0,6.0,0.4529181832450167,0.4855417454540019,0.0615400713009813,E:4N,20N,0.9328099746017084,7.359727957250427,4.392317422778761
39,5.0,5.0,9.0,4.0,5.0,4.0,0.5015114088339963,0.4495457400041867,0.048942851161817,E:4N,20N,1.1155959543278635,10.246877673224988,4.247927513443585
40,4.0,5.0,5.0,5.0,7.0,7.0,0.5337248158842423,0.43217727022029,0.0340979138954676,E:4N,20N,1.2349673447939344,15.652711703139897,4.0
41,6.0,5.0,3.0,7.0,6.0,6.0,0.4556731921693967,0.4974497269942735,0.0468770808363297,E:4N,20N,0.9160185792496018,9.720596590909098,3.9068905956085187
42,7.0,6.0,3.0,5.0,3.0,6.0,0.5589083333333333,0.404875,0.0362166666666666,E:4N,20N,1.380446639909437,15.43235158766685,3.700439718141092
43,6.0,7.0,5.0,7.0,5.0,5.0,0.4833127751243723,0.4475531834045563,0.0691340414710713,E:4N,20N,1.0799002063794771,6.990952139353975,4.0
44,3.0,6.0,5.0,4.0,5.0,6.0,0.537097324279912,0.4253309769633832,0.0375716987567048,E:4N,20N,1.2627749996355209,14.295263244759864,3.700439718141092
45,4.0,6.0,8.0,4.0,6.0,3.0,0.488624803841938,0.4462388909479461,0.0651363052101158,E:4N,20N,1.0949848024316111,7.501573849878939,4.169925001442312
46,3.0,4.0,5.0,9.0,6.0,7.0,0.5058078141499472,0.443346527994903,0.0508456578551497,E:4N,20N,1.1408859260442035,9.94790578953476,3.807354922057604
